hours,p_seed,p_int,e_pep,irreversibility
4.424849699398798,0.05038933421737784,0.00016407381377631184,0.9272427626952918,0.07275723730470818
4.617234468937876,0.05178823640123409,0.0001705088034298259,0.9266100392177297,0.07338996078227034
4.809619238476954,0.05322379803785332,0.00017719612922494058,0.9259606928183535,0.07403930718164653
5.002004008016032,0.05469685775427728,0.00018414568247653382,0.925294341169337,0.07470565883066305
5.19438877755511,0.05620826651674988,0.00019136774194266972,0.9246105961964912,0.07538940380350878
5.386773547094188,0.05775888740703201,0.00019887298897788003,0.9239090641723465,0.07609093582765347
5.579158316633267,0.05934959536839532,0.00020667252327727736,0.9231893458225835,0.0768106541774165
5.771543086172344,0.06098127691979714,0.00021477787923438344,0.9224510364464741,0.07754896355352592
5.963927855711423,0.06265482983671555,0.00022320104293644497,0.9216937260520097,0.07830627394799028
6.156312625250501,0.0643711627970959,0.00023195446982190386,0.9209169995063959,0.07908300049360406
6.348697394789579,0.06613119499084266,0.00024105110302564056,0.9201204367026079,0.0798795632973921
6.541082164328658,0.06793585569127271,0.0002505043924385704,0.919303612742708,0.080696387257292
6.733466933867735,0.06978608378693328,0.00026032831450921174,0.9184660981386253,0.08153390186137466
6.925851703406813,0.0716828272721824,0.0002705373928158588,0.9176074590311099,0.08239254096889015
7.118236472945892,0.07362704269492518,0.00028114671943910467,0.9167272574275641,0.08327274257243589
7.31062124248497,0.07561969455990475,0.00029217197716558806,0.91582505145946,0.08417494854053997
7.503006012024048,0.07766175468595603,0.0003036294625549872,0.9149003956600422,0.08509960433995778
7.695390781563126,0.07975420151564691,0.0003155361099035082,0.9139528412630071,0.08604715873699287
7.887775551102204,0.08189801937575673,0.00032790951613837556,0.9129819365228403,0.08701806347715968
8.080160320641282,0.08409419768707314,0.00034076796667912077,0.9119872270574775,0.08801277294252252
8.27254509018036,0.08634373012203034,0.0003541304623028109,0.9109682562139348,0.08903174378606515
8.464929859719438,0.08864761370876106,0.00036801674705177546,0.9099245654575316,0.09007543454246836
8.657314629258517,0.09100684788019547,0.00038244733722380244,0.9088556947853,0.09114430521469996
8.849699398797595,0.09342243346690944,0.00039744355148630214,0.9077611831641476,0.09223881683585244
9.042084168336673,0.09589537163250694,0.0004130275421574626,0.906640568994293,0.09335943100570698
9.234468937875752,0.09842666275041471,0.00042922232769904335,0.9054933905984639,0.0945066094015361
9.42685370741483,0.10101730522107101,0.00044605182646709803,0.9043191867372845,0.09568081326271549
9.619238476953909,0.10366829422861105,0.0004635408917686508,0.9031174971512407,0.09688250284875932
9.811623246492985,0.10638062043628041,0.00048171534827410966,0.9018878631295367,0.09811213687046327
10.004008016032063,0.10915526861995546,0.0005006020298370681,0.9006298281061015,0.09937017189389852
10.196392785571142,0.11199321623930822,0.0005202288187750097,0.8993429382829237,0.10065706171707633
10.38877755511022,0.11489543194632883,0.0005406246866664323,0.8980267432808188,0.10197325671918123
10.581162324649299,0.11786287403110726,0.0005618197367219303,0.8966807968176407,0.10331920318235932
10.773547094188377,0.12089648880498252,0.0005838452477888646,0.8953046574138634,0.10469534258613655
10.965931863727455,0.1239972089213885,0.0006067337200514369,0.8938978891253494,0.1061021108746506
11.158316633266534,0.12716595163496192,0.0006305189224902223,0.892460062303022,0.107539937696978
11.350701402805612,0.13040361699973196,0.0006552359421675366,0.8909907543790367,0.10900924562096326
11.543086172344688,0.13371108600747986,0.0006809212354074039,0.8894895506789303,0.11051044932106968
11.735470941883767,0.13708921866764134,0.0007076126809413595,0.8879560452590907,0.11204395474090934
11.927855711422845,0.14053885203042585,0.0007353496350938785,0.8863898417687613,0.11361015823123866
12.120240480961924,0.1440607981551423,0.0007641729890838545,0.884790554335644,0.11520944566435598
12.312625250501002,0.14765584202605103,0.0007941252285212401,0.8831578084740164,0.11684219152598363
12.50501002004008,0.15132473941840605,0.0008252504951808138,0.8814912420141268,0.11850875798587324
12.697394789579159,0.1550682147177094,0.0008575946511378291,0.8797905060514618,0.12020949394853819
12.889779559118237,0.15888695869556904,0.000891205345353388,0.8780552659143173,0.12194473408568274
13.082164328657315,0.1627816262459311,0.0009261320828003177,0.8762852021479308,0.12371479785206918
13.274549098196392,0.16675283408584798,0.0009624262962235793,0.8744800115132566,0.1255199884867434
13.46693386773547,0.17080115842534127,0.0010001414206323976,0.8726394079982802,0.12736059200171979
13.659318637274549,0.17492713261132078,0.0010393329706246772,0.8707631238395932,0.1292368761604068
13.851703406813627,0.17913124475093054,0.0010800586206476772,0.8688509105517573,0.13114908944824266
14.044088176352705,0.1834139353201003,0.001122378288302426,0.8669025399618036,0.13309746003819645
14.236472945891784,0.18777559476349043,0.0011663542208029704,0.8649178052460278,0.1350821947539722
14.428857715430862,0.19221656109242355,0.0012120510847052558,0.8628965219660567,0.1371034780339433
14.62124248496994,0.19673711748779585,0.0012595360590242316,0.8608385291009797,0.1391614708990203
14.813627254509019,0.2013374899153508,0.0013088789318616721,0.8587436900721612,0.14125630992783877
15.006012024048095,0.2060178447610774,0.0013601522006711603,0.8566118937571795,0.1433881062428205
15.198396793587174,0.21077828649485567,0.001413431176290766,0.8544430554891695,0.14555694451083045
15.390781563126252,0.21561885537081832,0.0014687940908781668,0.8522371180376926,0.14776288196230736
15.58316633266533,0.22053952517321598,0.0015263222098871013,0.8499940525671092,0.15000594743289075
15.775551102204409,0.22554020101687003,0.0015860999482285047,0.8477138595682941,0.15228614043170585
15.967935871743487,0.2306207172115608,0.0016482149907640015,0.8453965697594155,0.15460343024058454
16.160320641282564,0.23578083519992937,0.0017127584172840161,0.8430422449513898,0.1569577550486102
16.352705410821642,0.24102024157866525,0.0017798248321272557,0.8406509788735369,0.1593490211264631
16.54509018036072,0.24633854621290333,0.0018495124986030631,0.8382228979548919,0.1617771020451081
16.7374749498998,0.2517352804538599,0.0019219234783827586,0.8357581620565715,0.1642418379434285
16.929859719438877,0.2572098954697956,0.00199716377603096,0.8332569651505765,0.16674303484942354
17.122244488977955,0.2627617607003993,0.0020753434888526076,0.8307195359403939,0.16928046405960606
17.314629258517034,0.2683901624446363,0.002156576962236372,0.8281461384187954,0.17185386158120464
17.507014028056112,0.274094302591997,0.002240982950679991,0.8255370723582613,0.17446292764173865
17.69939879759519,0.2798732975069132,0.0023286847846879888,0.8228926737295451,0.1771073262704549
17.89178356713427,0.2857261770758767,0.0024198105437372645,0.8202133150439868,0.17978668495601324
18.084168336673347,0.29165188392649805,0.0025144932355108574,0.8174994056153204,0.18250059438467958
18.276553106212425,0.29764927282737896,0.002612870981605251,0.8147513917368767,0.18524860826312328
18.468937875751504,0.3037171102772401,0.002715087209921389,0.8119697567702813,0.18803024322971873
18.661322645290582,0.3098540742912474,0.002821290853954442,0.8091550211419614,0.19084497885803864
18.85370741482966,0.316058754391912,0.0029316365592022024,0.8063077422440385,0.19369225775596155
19.04609218436874,0.3223296518113036,0.00304628489691657,0.8034285142364551,0.19657148576354488
19.238476953907817,0.32866517991061817,0.003165402585427271,0.8005179677475082,0.19948203225249184
19.430861723446892,0.3350636648223767,0.0032891627192713243,0.7975767694702948,0.20242323052970523
19.62324649298597,0.3415233463197056,0.003417745006366012,0.7946056216529495,0.20539437834705054
19.81563126252505,0.34804237891626666,0.0035513360134672286,0.7916052614809463,0.20839473851905366
20.008016032064127,0.354618833199471,0.003690129420158889,0.7885764603501585,0.2114235396498415
20.200400801603205,0.3612506973986221,0.0038343262816225273,0.7855200230298088,0.21447997697019117
20.392785571142284,0.36793587918860754,0.003984135300439622,0.7824367867149067,0.21756321328509332
20.585170340681362,0.3746722077286912,0.004139773107681825,0.779327619968248,0.22067238003175205
20.77755511022044,0.381457435934862,0.004301464553546924,0.7761934215525387,0.22380657844746132
20.96993987975952,0.3882892429830719,0.004469443007800229,0.7730351191537176,0.2269648808462824
21.162324649298597,0.39516523703956136,0.004643950670282505,0.7698536679970561,0.23014633200294388
21.354709418837675,0.40208295821332257,0.004825238891746605,0.7666500493581316,0.23334995064186836
21.547094188376754,0.40903988172460665,0.0050135685052849375,0.7634252689712846,0.2365747310287154
21.739478957915832,0.4160334212822432,0.005209210168609588,0.7601803553386857,0.23981964466131434
21.93186372745491,0.4230609326614205,0.005412444717445493,0.756916357943638,0.24308364205636201
22.12424849699399,0.43011971747248473,0.005623563530294764,0.7536343453722345,0.2463656546277655
22.316633266533067,0.43720702711025294,0.005842868904827258,0.7503354033479726,0.24966459665202745
22.509018036072145,0.44432006687232495,0.006070674446147907,0.7470206326843798,0.2529793673156202
22.701402805611224,0.4514560002339164,0.006307305467186076,0.7436911471611445,0.2563088528388555
22.8937875751503,0.45861195326583154,0.006553099401445238,0.7403480713296533,0.2596519286703467
23.086172344689377,0.4657850191813661,0.0068084062283430115,0.7369925382542136,0.2630074617457864
23.278557114228455,0.4729722629971682,0.007073588911361858,0.7336256871955934,0.2663743128044066
